name,calories,portion,unite
Steak haché Colin d'Alaska à la Bretonne (CapOcéan),143,100,gramme
"Steak haché de boeuf ""forme et plaisir"" 3% mg charal",115,100,gramme
Steak haché de boeuf 5% mg bigard,130,100,gramme
"Steak haché de boeuf 8% mg ""le max"" bigard : par pièce de 140g",221,100,gramme
Steak haché de jambon fleury michon,129,100,gramme
Steak haché de jambon monique ranou,124,100,gramme
Steak haché de Thon à la tomate (CapOcéan),142,100,gramme
Steak haché jambon fromage (une portion=1 steak),308,100,gramme
Steak haché pur boeuf  5% m.g. Picard,129,100,gramme
Steak haché surgelé Biovillage,181,100,gramme
Steak hache surgelé charal 15% Charal,209,100,gramme
Steak haché surgelé extra moelleux 15% charal,203,100,gramme
Steak hachee cuisine oignon Fleury michon,127,100,gramme
Steak hachés pur boeuf 5 % Thiriet,125,100,gramme
"Steak hachés surgelés d'origine française, 5% mg ""Jean Rosé""",126,100,gramme
Steak jambon (par portion=1 steak),254,100,gramme
Steak soja indienne pour 1 steak,133,100,gramme
Steak tartare,160,100,gramme
Steaks de soja aux fines herbes Sojasun,140,100,gramme
Steaks de soja fines herbes Sojasun,140,100,gramme
Steaks de soja fines herbes (sauce) Sojasun,165,100,gramme
Steaks hachés de saumon l'assiette bleue,207,100,gramme
Steaks hachés pur boeuf surgelés pack économique,256,100,gramme
steaks haches surgeles façon bouchère lidl,185,100,gramme
Stevia fruit Taillefine,53,100,gramme
Stick édulcorant canderel vanilla (unité de 2 g),7,100,gramme
Sticks Canderel,1.8,1,dosette
Stilton,400,100,gramme
Stop kilos,16,100,gramme
Strudel aux pommes,230,100,gramme
Stylesse,370,100,gramme
Substitut de repas crémeux vanille-caramel gerlinéa gerblé : par coupelle de 210g,208,100,gramme
Substitut de repas douceur fruitée citron gerlinéa gerblé : par coupelle de 210g,215,100,gramme
Substitut de repas salade gourmande gayelord hauser : par plat de 300g,346,100,gramme
Succès au noix Leader price,427,100,gramme
Succès aux noix Picard,423,100,gramme
Sucette,400,100,gramme
Sucette chupa chups cola,398,100,gramme
Sucette coca cola,390,100,gramme
Sucette sans sucre ( lucien georgelin),236,100,gramme
Sucre,400,100,gramme
"Sucre "" béghin say """,400,100,gramme
"Sucre ""allégé"" ligne de beghin say : par morceau de 2,6g",10,100,gramme
Sucre 'allégé' Tutti-free,5,1,unité
Sucre (une cuillère à soupe),60,100,gramme
Sucre allégé en morceaux Tutti-free,400,100,gramme
Sucre allégé en morceaux Tutti-free,400,100,gramme
Sucre de canne complet bio (rapadura),383,100,gramme
Sucre de riz,316,100,gramme
Sucre en poudre (1 cuillère à café),20,100,gramme
Sucre en poudre béghin say,400,100,gramme
sucre en poudre Béghin Say,400,100,gramme
sucre en poudre Béghin Say\1 cuillère à café,16,100,gramme
"Sucre en poudre, canderel",380,100,gramme
Sucre glace,389,100,gramme
"Sucre vanillé, par sachet Alsa",0.73,1,dosette
"Sucre vanille, teva Leclerc marque repère",390,100,gramme
"Sucre vanilline, teva Leclerc marque repère",404,100,gramme
Sucrettes ed(1 sucrette 0.05g),290,100,gramme
Suisses (40% MG),146,100,gramme
Suisses (60% MG),236,100,gramme
Sultana yo fruit naturel,381,100,gramme
Sun pat crunchy ( beurre de cacahuète ),601,100,gramme
Sundae,171,100,gramme
Sundae au caramel mac do,309,100,gramme
Sundae nappage arôme cacao par portion (mac do),345,100,gramme
Sundae nappage fraise mac do : par unité de 156 g,185,100,gramme
Sundy Nestlé,505,100,gramme
Sundy (barre céréales-chocolat) Nestlé,182,1,unité
Sunny d (doux),42,100,gramme
Superlevure gayelord hauser (100% levure de bière),269,100,gramme
Supplex flan cacao maigre (préparation pour dessert),48,100,gramme
Suprême de noisettes Kambly,539,100,gramme
Supreme de poulet avec sa crème et son riz pilaf William saurin,305,280,gramme
Surimi,113,100,gramme
Surimi Odyssee,123,100,gramme
"Surimi ""la ronde des mers"" (5 bâtonnets = 83 g)",93,100,gramme
Surimi - la criee,93,100,gramme
Surimi carrefour par batonnet de 17g,20,100,gramme
surimi rapé/Auchan,106,100,gramme
Surimi saveur crabe,116,100,gramme
Sushi kurashi ku par 8 (boite de 210g) Picard,155,100,gramme
Sushi maki yedo,164,100,gramme
Sushi poisson blanc,44,100,gramme
Sushi saumon,184.7,100,gramme
Sushi thon,52,100,gramme
"Sushis makis 'yedo' (thon, surimi, poivron)",161,100,gramme
sushis makis kawaï assortis,165,100,gramme
Sveltesse - ferme et fondant - citron,41,100,gramme
Sveltesse - ferme et fondant - noix de coco Nestlé,41,100,gramme
Sveltesse - ferme et fondant - vanille,41,100,gramme
Sveltesse 0% soupe chinoise épicée Maggi,327,100,gramme
Sveltesse ferme et fondant - chocolat blanc Nestlé,76,100,gramme
Sveltesse ferme et fondant - tiramisu Nestlé,91,1,pot
Sveltesse ferme et fondant caramel,77,100,gramme
Sveltesse ferme et fondant chocolat : par pot Nestlé,96,1,pot
Sveltesse ferme et fondant saveur chocolat : par pot de 125g,96,100,gramme
Sveltesse ferme et fondant saveur coco 125g Sveltesse,51,1,pot
Sveltesse ferme et fondant saveur pistache : par pot de 125g,95,100,gramme
Sveltesse ferme et fondant saveur vanille Sveltesse,52,1,pot
Sveltesse mousse au chocolat noir,109,100,gramme
Sveltesse nature de fruits framboise : par pot,79,100,gramme
Sveltesse nature de fruits myrtilles,68,100,gramme
Sveltesse recette dessert citron façon tarte : par pot de 125g,96,100,gramme
Sveltesse recette dessert fraise façon tarte : par pot de 125g,93,100,gramme
Syeak hache boeuf 20% mg,309,100,gramme
Sylphide (portion de 40gr),92,100,gramme
Sylphide au chèvre Sylphide,141,100,gramme
Sylphide fondant au gruyere pour 1 portion de 16.7g,24,100,gramme
"Tab (the coca-cola company, usa)",0,100,gramme
"Tablette de Pot-au-feu dégraissé ""Knorr"", 1 tablette pr 500 ml d'eau",4,100,gramme
Taboulé ( traiteur ) ( 150gr),292,100,gramme
Taboulé (conserve) (150gr),213,100,gramme
Taboulé à l'huile d'olive vierge extra (auchan),120,100,gramme
Taboule à l'orientale U,158,100,gramme
Taboulé à l'orientale (menthe et raisins) Monoprix,199,100,gramme
Taboulé à l'orientale fleury michon (barquette 160gr),221,100,gramme
Taboulé à l'orientale picard,161,100,gramme
Taboulé à la Dinde CARREFOUR 240Grs,194,100,gramme
Taboulé à la menthe douce Bonduelle,167,100,gramme
Taboulé au poulet Auchan,171,100,gramme
Taboulé au poulet - weight watchers - 300 g,331,100,gramme
Taboulé au poulet - weight watchers - 6 pts,110,100,gramme
Taboulé aux 5 légumes pierre martinet,149,100,gramme
Taboulé aux 5 légumes pierre martinet : par barquette de 300g,447,100,gramme
Taboulé aux crevettes Bonduelle,163,100,gramme
Taboulé aux dés de tomates fraîches Lidl,118,1,paquet
Taboulé aux dés de tomates fraiches Eco+,125,740,gramme
Taboulé aux dés de tomates fraîches garbit,136,100,gramme
Taboulé aux feuilles de menthe et huile d'olive Carrefour,120,100,gramme
Taboulé baroni en boîte (lidl),124,100,gramme
Taboulé garbit 3/4 personnes Garbit,118,100,gramme
Taboulé libanais (150gr),130,100,gramme
Taboulé Mexicain (Pierre Martinet),216,100,gramme
Taboulé oriental (pierre martinet) (300g),192,100,gramme
Taboule oriental à la menthe en 500g Carrefour,215,100,gramme
Taboulé oriental garbit : par portion individuelle de 190 g,273,100,gramme
Taboulé oriental yasmine - aldi,121,100,gramme
Taboulé pierre martinet au poulet ( barquette 180gr),240,100,gramme
Taboulé pierre martinet aux fruits de mer ( barquette 180gr),360,100,gramme
Taboulé portionnable picard,147,100,gramme
Taboulé William Saurin,118,100,gramme
Tacon,200,100,gramme
Tacos,224,100,gramme
Tagliatelle all'uovo de barilla,360,100,gramme
Tagliatelle Intégral Soubry,332,100,gramme
Tagliatelles à l'ancienne Biovillage,372,100,gramme
Tagliatelles à la carbonara (marque u),218,100,gramme
"Tagliatelles à la carbonara, bolino Maggi",290,100,gramme
Tagliatelles au blé complet Lustucru,282,100,gramme
"Tagliatelles au blé dur et carottes ""Celnat"" produit AB, fibres 2,90g",369,100,gramme
Tagliatelles au poulet Weight watchers,340,300,gramme
Tagliatelles au surimi U,189,100,gramme
"Tagliatelles aux oeufs (28,27%) ital d'oro (lidl)",367,100,gramme
Tagliatelles aux oeufs (fraiches),276,100,gramme
Tagliatelles aux oeufs frais Lidl,367,1,paquet
Tagliatelles aux oeufs frais Casino,263,100,gramme
Tagliatelles aux oeufs frais Auchan,267,300,gramme
Tagliatelles aux oeufs frais Leader Price,285,100,gramme
Tagliatelles blé dur au millet Céréal bio,355,100,gramme
Tagliatelles et saumon sauce à l'oseille Gourmance,134,100,gramme
Tagliatelles fraîches,289,100,gramme
Tagliatelles fraiches aux oeufs bio Auchan,264,250,gramme
Tagliatelles quinoa et basilic Céréal bio,334,100,gramme
"Tagliatelles, turini Leclerc marque repère",360,100,gramme
Tahine : crème de sésame,700,100,gramme
Tahine crème de sèsame (1 cuillère à soupe),105,1,une cuillère à soupe
Taillefin équilibre délices chocolat orange,380,100,gramme
"Taillefine ""grissini-sésame""(biscuits apéritifs)",410,100,gramme
"Taillefine ""le nature 0%"" (danone)",42,100,gramme
"Taillefine ""les fraicheurs"" (danone)",40,100,gramme
Taillefine - Calci +,46,100,gramme
Taillefine 0% yaourt aux pruneaux,53,100,gramme
Taillefine aux fruits Danone,60,1,pot
Taillefine brassé (1 pot),48,100,gramme
Taillefine brioche aux pépites de chocolat,345,100,gramme
Taillefine creme dessert chocolat,84,100,gramme
Taillefine crème dessert chocolat 0.9%mat.gr.,84,100,gramme
Taillefine croquants lait & pépites de chocolat (par sachet),128,100,gramme
Taillefine delice aux pruneaux ( 1 barre),114,100,gramme
Taillefine délices framboises 1 barre,98,100,gramme
Taillefine délices pruneaux (barre),370,100,gramme
Taillefine douceur au fruits rouges,315,100,gramme
Taillefine équilibre tuiles orange-canelle,385,100,gramme
Taillefine fiz agrumes,2,100,gramme
Taillefine fiz fruits rouges,3,100,gramme
Taillefine fiz pomme,2,100,gramme
Taillefine fizz agrumes Taillefine,2.9,100,gramme
Taillefine moelleux aux pépites cacao et chocolat,355,100,gramme
Taillefine mousse ananas (1 unité),60,100,gramme
Taillefine mousse aux fruits framboise fraise,56,100,gramme
Taillefine mousse aux fruits mangue,61,100,gramme
Taillefine mousse cassis-mûre (1 unité),46,100,gramme
Taillefine petits moelleux mandarine citron,360,100,gramme
Taillefine recette au fromage blanc fraise Taillefine,54,100,gramme
Taillefine saveur pamplemousse rose thé vert (boisson),0,100,gramme
Taillefine thé saveur pèche,0,100,gramme
Taillefine thé vert menthe,2,100,gramme
"TAJINE aux abricots,raisins & amandes de FERRERO sachet de 200g",209,100,gramme
Tajine de légumes cuisiné picad,82,100,gramme
Tajine de poulet Casino,375,1,portion
Tajine de poulet abricot et boulgour Zapetti,333,1,portion
Tajine de poulet et pruneaux casino,147,100,gramme
Tamarin,107,100,gramme
Tanche,75,100,gramme
Tapenade,234,100,gramme
Tapioca,350,100,gramme
Tapioca Tipiak,356,100,gramme
Tapioca au lait maison,74,100,gramme
Tarama,547,100,gramme
Taro (racine),160,100,gramme
Tartare (sauce),750,100,gramme
Tartare (steack),200,100,gramme
Tartare 0% ail et fines herbes,76,100,gramme
Tartare 8% ligne et plaisir,128,100,gramme
Tartare aux noix (fromage),378,100,gramme
Tartare aux noix (portion),233,100,gramme
Tartare chèvre basilic (portions),216,100,gramme
Tartare ciboulette ( portion),215,100,gramme
Tartare côté sud - éclats de noix : par portion,43,100,gramme
Tartare côté sud - saveur chèvre basilic : par portion,40.5,100,gramme
Tartare côté sud - saveur concombre ciboulette : par portion,39,100,gramme
Tartare côté sud - saveur herbes de provences et pointe d'ail : par portion,39,100,gramme
Tartare côté sud concombre-ciboulette,202,100,gramme
Tartare de concombre au saumon Mix buffet,104,100,gramme
Tartare herbe de provence (portion),221,100,gramme
Tartare herbes de provence (fromage),204,100,gramme
Tarte à la provençale,224,100,gramme
Tarte à la tomate,2751,1371,gramme
Tarte au blanc de poulet,565,1,portion
Tarte au chèvre et fondue d'épinard marie,250,100,gramme
Tarte au chèvre et sa fondue d'épinards marie,256,100,gramme
Tarte au chocolat (100 grammes),267,100,gramme
Tarte au chocolat meringuée senoble 80 g,214,100,gramme
Tarte au chocolat noir fleury michon : par portion individuelle de 100g,374,100,gramme
Tarte au citron meringué Picard,333,100,gramme
Tarte au citron meringuée senoble 80 g,151,100,gramme
Tarte au saumon (sans pâte),109,100,gramme
Tarte au saumon crème et oseille Marie,219,400,gramme
Tarte au thon (sans pâte),92.3,100,gramme
Tarte aux 3 fromages tante yvonne Leclerc marque repère,208,100,gramme
Tarte aux 4 fromages Thiriet,242,100,gramme
Tarte aux framboises Picard,230,100,gramme
Tarte aux framboises Thiriet,238,100,gramme
Tarte aux noix de st jacques Marie,254,100,gramme
Tarte aux oignons,238,1,part
Tarte aux poireaux à la crème fraîche Leclerc marque repère,220,100,gramme
"Tarte aux poireaux et crème fraîche, individuelle ""Thiriet""",210,100,gramme
Tarte aux poireaux super u (rayon frais) : par unité de 140g,371,100,gramme
Tarte aux poireaux surgelée Leader price,211,100,gramme
Tarte aux poireaux Surgelée AUCHAN 400 Grs,220,100,gramme
"Tarte aux poireaux-emmental marie (rayon frais, tarte pour 4 personnes)",244,100,gramme
Tarte aux pommes,302,100,gramme
Tarte aux pommes Pasquier,207,1,part
Tarte aux pommes à la normande Picard,248,100,gramme
Tarte aux pommes fleury michon (part individuelle),179,100,gramme
Tarte chèvre et épinards Marie,214,100,gramme
Tarte épinards chèvre Dia,211,100,gramme
Tarte épinards creme fraiche et pignons Picard,255,100,gramme
Tarte épinards maison,188,100,gramme
Tarte fine jambon tomates cerise Picard,192,100,gramme
"Tarte fine surgelée noix de st jacques poireaux ""maitre pierre""",190,100,gramme
Tarte flambée Crusti frais,230,100,gramme
Tarte flambée alsacienne Leader price,256,255,gramme
Tarte flambée alsacienne,160,100,gramme
Tarte fraises,333,100,gramme
"Tarte maraîchères brunoise de légumes, brocolis",146,100,gramme
"Tarte maraîchères brunoise de légumes, brocolis, 1 tarte de 165 g",239,100,gramme
Tarte noix de saint jacques au noilly,265,100,gramme
"Tarte salée au colin d'alaska et de poireaux ""thiriet""",220,100,gramme
Tarte saumon oseille à la crème fraîche Crusti frais,229,100,gramme
Tarte surgelée crumble aux fruits rouges brossard,374,100,gramme
Tarte surgelée crumble aux fruits rouges brossard : par part de 80g,299,100,gramme
Tarte tatin Picard,232,100,gramme
Tarte tatin surgelée brossard (1 part = 100g),222,100,gramme
Tarte-clafoutis aux poires et amandes maison,198,100,gramme
TARTELETTE CHOCOLAT ED,538,100,gramme
Tartelette fraise Leader price,82,1,unité
Tartelette normande aux pommes fleury michon : par unité de 60g,227,100,gramme
Tartelette pulpe d'abricot,432,100,gramme
Tartelettes à l'abricot Bien vu !,437,100,gramme
Tartelettes à la pulpe de fraise (bn),405,100,gramme
Tartelettes au cassis grand jury,429,100,gramme
"Tartelettes au chocolat au lait, p'tit déli Leclerc marque repère",498,100,gramme
Tartelettes au citron monoprix (biscuits),480,100,gramme
Tartelettes aux framboises,415,100,gramme
Tartelettes aux trois agrumes grand jury,438,100,gramme
Tartelettes chocolat U,502,100,gramme
"Tartelettes fraises ""LES DELICES DE KERLOCH"" LIDL",437,100,gramme
Tartelettes mangue passion Weight watchers,109,1,paquet
Tartelettes pur beurre à la framboise DIA,443,100,gramme
Tartes (1 part),360,100,gramme
Tartes à la paysanne marie,238,100,gramme
Tartes aux poireaux ( 2 x 180 g) Picard,208,100,gramme
Tartes fines saumon/crevettes Thiriet,265,100,gramme
Tartes individuelles aux poireaux (2) Thiriet,210,1,boite
Tartichoc Aldi,563,100,gramme
Tartiflette William saurin,432,1,boite
Tartiflette au reblochon,197,100,gramme
Tartiflette william saurin,94,100,gramme
"Tartiflette, 4/4 William saurin",94,1,part
Tartin' amarande bjorg Bjorg,325,100,gramme
Tartin' amarande bjorg (par tranche) Bjorg,39,12,gramme
"tartine ""céréacol"" d'Heudebert",380,100,gramme
Tartine aux tomates - mozzarella - basilic Thiriet,216,1,paquet
Tartine blé complet Heudebert,390,100,gramme
Tartine craquante au sarrasin 1 paquet Gerblé,88,25,gramme
Tartine craquante au sarrasin sans gluten Gerblé,351,100,gramme
Tartine extra fine - auga (pasquier),374,100,gramme
Tartine fromages - thiriet,283,100,gramme
Tartine jambon/fromage/tomates - thiriet,293,100,gramme
Tartine mozzarella - saucisses volaille - moutarde Thiriet,252,1,paquet
"Tartines 2 fromages : emmental, édam ""Thiriet""",283,100,gramme
Tartines craquantes à la châtaigne - ss sucre Le pain des fleurs - bio,363,150,gramme
Tartines craquantes à la châtaigne - ss sucre Le pain des fleurs - bio,15.9,1,tranche
Tartines craquantes au blé complet Auchan,23.5,1,tranche
Tartines craquantes au sarrasin - ss sucre Le pain des fleurs - bio,367,1,paquet
"Tartines craquantes bio au sarrasin ""le pain des fleurs""",352,100,gramme
"Tartines craquantes bio au sarrasin ""le pain des fleurs"" : par unité",20,100,gramme
Tartines croustillantes au seigle fjord,338,100,gramme
Tartines grillées aixoises sans sucre ajouté roger,412,100,gramme
Tartines grillées au blé complet Foison,372,100,gramme
Tartines grillees au froment Casino,380,100,gramme
"Tartines jambon/édam/tomates ""Thiriet""",293,100,gramme
"Tartufo ""MéliVie"" crème au cacao - coeur sabayon",244,100,gramme
"Tartufo ""MéliVie"" crème au cacao - coeur sabayon, 1 pot de 90g",220,100,gramme
Tartufo Champion,247,100,gramme
Tartufo crème cacao Netto,220,1,portion
Tartufo et son coeur au sabayon Paturages,244,100,gramme
Tartufo et son coeur au sabayon Paturages,220,1,pot
Tassimo chocolat,305,100,gramme
Tassimo milka Tassimo,60,100,gramme
Tassimo suchard Tassimo,31,100,gramme
Tatare Coté Sud Saveur Chêvre Basilic,222,100,gramme
Tchise vache qui rit saveur gruyère,298,100,gramme
Tea-day,418,100,gramme
teisseire framboise cranberry 0% de sucre,23,100,gramme
teisseire grenadine 0% de sucre pour 100 ml de sirop pur,17,100,gramme
Tempeh Nature marque Lima (BIO),167,100,gramme
"Tendre croque au chèvre, herta",282,100,gramme
Tendre croque jambon fromage Herta,276,100,gramme
Tendre et léger 10% Elle & vire,114,100,gramme
Tendre et léger 10% Elle & vire,114,100,gramme
Tendre et léger 10% de mat.gr. Elle & vire,114,100,gramme
Tendrella Milka,165,1,portion
Tendron de boeuf,300,100,gramme
Tendron de veau,210,100,gramme
Tequila,212,100,gramme
Terra Chips Pommes de Terre Bleues,459,100,gramme
Terra Chips Pommes de Terre Douce,533,100,gramme
Terra Chips Pommes de Terre Variétés Exotiques,480,100,gramme
Terrine de saint jacques,200,1,part
terrine forestière,345,100,gramme
Terrine forestière végétale bjorg,199,100,gramme
Terrine poulet Jean floc'h,227,1,pot
Terrine poulet/epinard/asperge (fleury michon),98,100,gramme
Terrine poulet/tomate/courgettes (fleury michon),98,100,gramme
Testtesttest 1848,10,10,gramme
Tête de moine Migros,419,100,gramme
Tête de nègre (sucrerie),346,100,gramme
Tétragone,25,100,gramme
Tétras,106,100,gramme
Teurgoule,135,100,gramme
Thé Carrefour,0,1,portion
Thé (sans sucre),1,100,gramme
"Thé blanc celestial seasonings imperial white peach (1 sachet, 175ml)",0,100,gramme
Thé glacé mangue light (casino),2,100,gramme
Thé noir Lipton,5,1,bol
Thé sucré,60,100,gramme
Thé vert agrume lipton,95,1,boite
Thé vert agrumes lipton linéa,0,100,gramme
"Thé vert celestial seasonings ginseng citron et miel (1 sachet, 175ml)",0,100,gramme
Thé vert clear green menthe Lipton,15,100,gramme
Thé vert menthe tchaé Lipton,2,1,dosette
Thé vert orient Tchaé LIPTON,2,100,gramme
Tholstrup castello - fromage bleu Migros,427,100,gramme
Thon,133,1,boite
Thon à l huile,280,100,gramme
Thon à la catalane ED,114,100,gramme
Thon à la catalane auchan,101,100,gramme
Thon à la provençale saupiquet,64,100,gramme
Thon à la tomate Dia,112,100,gramme
Thon albacore Findus,130,100,gramme
Thon albacore (surgelé),112,100,gramme
Thon albacore au naturel Auchan,126,200,gramme
Thon albacore au naturel Carrefour,126,100,gramme
Thon albacore fumé - Poisson sauvage,122,100,gramme
Thon au naterel en filets de marque saupiquet,109,100,gramme
Thon au naturel,117,100,gramme
Thon au naturel Petit navire,117,1,boite
Thon au naturel Saupiquet,116,100,gramme
Thon au naturel albacore Dia,109,100,gramme
Thon au naturel super u,122,100,gramme
Thon champignons à la grecque Saupiquet,70,100,gramme
Thon en tranche au naturel (marque repère),120,100,gramme
"Thon entier albacore au naturel, pêche océan Leclerc marque repère",124,100,gramme
Thon entier au naturel kileoa,474,100,gramme
Thon et sa ratatouille Saupiquet,66,100,gramme
Thon extra blanc à l'huile d'olive Sojasun,283,1,unité
Thon frais,225,100,gramme
Thon germon au naturel en conserve,162,100,gramme
Thon haché à la provençale,78,100,gramme
"Thon Listao au naturel ""Capitaine Fracasse""",116,100,gramme
Thon nature 365 Delhaize,79,100,gramme
Thon nature cuisson vapeur Petit navire,130,100,gramme
Thon pleine tranche Carrefour,122,1,boite
Thon ratatouille et son panaché de riz Oui j'adore,99,100,gramme
Thon sauce cocktail petit navire,218,100,gramme
Thon sauce cocktail petit navire,218,100,gramme
Thon sauce mayonnaise saupiquet,261,100,gramme
Thon sauce tomate pâtes casino,111,100,gramme
Thon zapi au naturel,124,100,gramme
Thymus (ris),125,100,gramme
Tic tac (fruit de la passion),383,100,gramme
Tic tac (fruit de la passion),2,1,unité
Tic tac cerise acerola Ferrero,382,100,gramme
Tic tac extra strong mint,381,100,gramme
Tic tac menthe verte Ferrero,990,100,gramme
Tic tac orange,389,100,gramme
Tic tac orange (unité),2,1,unité
Tielle setoise,150,100,gramme
Tigreat crêpes saveur tendres et moelleuses,365,100,gramme
Tigreat crêpes supérieures guingampaises beurrées sucrées,377,100,gramme
"Tilapia, 100 g en filet - 1,84 pts",101,100,gramme
Tilsiter rouge Migros,365,100,gramme
Timbale 7 cl sorbet picard mangue,62,100,gramme
Timbale courgette aubergine picard,130,100,gramme
Tipiak gesnoin croûtons ail,556,100,gramme
Tipiak gesnoin croûtons nature,560,100,gramme
Tipiak légers et croustillants croûtons persil ail,406,100,gramme
Tiramisu,375,1,unité
"Tiramisu ""maison""",332,100,gramme
Tiramisu à la framboise fruité et moelleux Casino,198,100,gramme
Tiramisù crémeux & savoureux Paturages,288,100,gramme
Tiramisù crémeux & savoureux Paturages,230,1,pot
Tiramisu grand jury : par coupelle de 80 g,194,100,gramme
TIRAMISU MONTE RAVY  de chez LIDL pot de 80g,249,100,gramme
TIRAMISU recette italienne CARREFOUR (2x80grs),243,100,gramme
"Tiramisu, dessert au mascarpone Casino",266,100,gramme
"Tiramisù, dessert au mascarpone, ""Saveurs d'ailleurs, Casino""",266,100,gramme
"Tiramisù, dessert au mascarpone, ""Saveurs d'ailleurs, Casino"" par pot 80 g",213,100,gramme
"Tiramisu, tables du monde Leclerc marque repère",270,100,gramme
Tisanes,0,100,gramme
Titeuf lu (2 biscuits=28g),144,100,gramme
Toast Wasa,26,1,unité
Toast d'avoine Wasa,340,100,gramme
Toast fjord,338,100,gramme
Toast léger Wasa,310,100,gramme
Toast rond au sésame Wasa,390,100,gramme
Toasté provençal Brioche dorée,461,1,part
Toastiligne complet ( la boulangère ),218,100,gramme
Toastiligne nature,234,100,gramme
Toastinette croque-monsieur la vache-qui-rit,245,100,gramme
Toastinette croque-monsieur la vache-qui-rit ( 1 tranche de 20g),49,100,gramme
Toastinette pour hamburger (vache qui rit),258,100,gramme
Toasts (mini au sésame) Wasa,375,100,gramme
Toasts (mini aux olives) Wasa,385,100,gramme
Toasts aux fibres Wasa,303,100,gramme
Toasts aux fibres : par tranche Wasa,31,100,gramme
Toasts aux germes de blé Wasa,388,100,gramme
Toasts aux quatres céréales natège bio,398,100,gramme
Toasts aux quatres céréales natège bio : par galette,15,100,gramme
Toasts brioché,400,100,gramme
Toasts briochés aux raisins réva,408,100,gramme
Toasts briochés pelletier,400,100,gramme
Toasts gourmands taillefine equilibre,375,100,gramme
Toasts l'authentique Wasa,350,100,gramme
Toasts légers Wasa,311,100,gramme
Toasts légers : par tranche Wasa,30,100,gramme
Toasts vitalité Wasa,350,100,gramme
Toblerone chocolat au lait nougat,525,100,gramme
"Toblerone chocolat au lait, nougat, miel, amandes",530,100,gramme
Tofinel saumon-aneth (marque soy),149,1,unité
Tofinelle carottes/safran,120,100,gramme
Tofinelle champignons,121,100,gramme
Tofinelle comte,166,100,gramme
Tofinelle curry sesame,150,100,gramme
Tofinelle epignards/pignons de pin,130,100,gramme
Tofinelle saumon fume,147,100,gramme
Tofou cuisine soy champignons,124,100,gramme
Tofou cuisine soy poireaux,103,100,gramme
Tofou cuisine soy tomate,115,100,gramme
Tofou soyeux,54,100,gramme
Tofu,59,100,gramme
Tofu (fromage de soja),72,100,gramme
Tofu aux herbes soy,133,100,gramme
Tofu dragon bleu,62,100,gramme
Tofu fumé aux fines herbes&graines de tournesol Demeter,195,100,gramme
Tofu fumé bio bjorg,141,100,gramme
Tofu nature Bjorg,147,100,gramme
Tofu nature,142,100,gramme
Tofu soyeux,47,100,gramme
Tofumé soy,186,100,gramme
Tofume soy,186,100,gramme
tom et pilou,254,100,gramme
Tomate,20,100,gramme
Tomate (concentré),90,100,gramme
Tomate (sauce),120,100,gramme
Tomate (soupe) (1 louche),110,100,gramme
Tomate (unité),20,100,gramme
Tomate / pulpe de tomate pelée en dés (carrefour),25,100,gramme
Tomate cerise,20.8,100,gramme
Tomate jus,16,100,gramme
Tomate sechée,252,100,gramme
Tomates entieres pelees au jus Casino,23,100,gramme
"Tomates entières pelées au jus ""Saint-Eloi""",21,100,gramme
Tomates entières pelées au jus ( saint éloi),21,100,gramme
Tomates entières pelées au jus (conserve),24,100,gramme
Tomates entières pelées au jus carrefour,22,100,gramme
Tomates farcies Charal,103,100,gramme
Tomates farcies (marie),105,100,gramme
Tomates farcies et riz cuisiné leader price (rayon frais) : par portion de 350 g,395,100,gramme
Tomates pelées Migros budget (m-budget),24.2,100,gramme
"Tomates pelées ""Le Cabanon"" (Boite 238g égoutée)",18,100,gramme
"Tomates pelées concassées conserve ""notre jardin"" - marque repère -leclerc",23,100,gramme
"Tomates pelées, notre jardin Leclerc marque repère",23,100,gramme
Tomates séchées sacla,203,100,gramme
Tomato ketchup U,108,100,gramme
Tomato ketchup (casino),116,100,gramme
Tomato ketchup allégé leader price,67,100,gramme
"Tomato ketchup nature ""Bouton d'Or""",110,100,gramme
Tomato-ketchup,110,100,gramme
Tomme,354,100,gramme
Tomme vaudoise Migros,261,100,gramme
tonnets saveur crabe CARREFOUR pq 200Grs pour 12 batonnets,121,100,gramme
Top cao céréales chocolatées fourrées au chocolat Leader price,444,100,gramme
Top dessert croc' 3 chocos Vahiné,482,100,gramme
Top vanille céréales fourrées goût vanille leader price,430,100,gramme
Topinambour,31,100,gramme
Torsade au chocolat,330,1,unité
"Torsades à la napolitaine, bolino Maggi",281,100,gramme
Torsades au beurre feuilleté gourmand Monoprix gourmet,525,100,gramme
Torsades bolognaise au thon,123,100,gramme
Torsades semi-complètes Biovillage,367,100,gramme
Torsades semi-complètes Biovillage,367,100,gramme
Torsades turini Leclerc marque repère,350,100,gramme
"Torsades, turini Leclerc marque repère",340,100,gramme
Torsettes légumes 4 saisons Lustucru,328,100,gramme
Tortellini 4 fromages knorr,108,100,gramme
Tortellini au jambon et au fromage la colezzione barilla,404,100,gramme
Tortellini chèvre épinards Carrefour,262,100,gramme
Tortellini farcies à la ricotta et aux épinards Migros budget (m-budget),219,100,gramme
Tortellini riccotta épinard giovanni rana,272,100,gramme
"Tortelloni Aux trois fromages (Ricotta,Mozzarella,provolone) Leader Price",228,100,gramme
Tortelloni ricotta épinard 300gr Leader price,259,1,part
